story_id,comment_id,parent_id,text,author,rating,post_url,post_title
14035703,394603857,0,"Ростелеком единственный, кто оптику по деревням тянет, там где остальные провайдеры ебалом кривят. Так что да, он много где любимый и даже без кавычек.",Pruvik,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394608363,0,"Надо посмотреть, кто у этого новиопа бабуля, дедуля, для полноты картины. Плюс он же жил/учился в Штатах? Фото его ходило по сети, где он в футболке их баскетбольной команды, радостный блядь такой.",turtle1943,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394612609,0,Он уже долларовый миллионер?,TufiPig,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394618111,0,"А аффтар РЕАЛЬНО думает, что это не просто говорящая голова, и он сам принимает решения?",Ddd35,0,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394619398,0,Че помер?,Som38,0,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394621145,0,Надо министерство цифрового развития переименовать в министерство цифрового деградирования,Region86RUS,0,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394626303,0,мразь это!,Merlin1982,0,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394639875,0,Тварь ебаная,ctid,0,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394608649,0,Слишком громкая серия постов за цитаты с Википедии,dotellaria,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394615312,0,"Не, я против этого ебаклака, только потому что - ""Вы блять реально удивлены удалению маха ???? Как его туда вообще пустили блять вас удивить должно было, а не то что удалили!!!!""""",ArchiDLight,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394620060,0,Да по-любому отсосал кому-то в серверной в своё время,1magteplo,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394613479,0,Писюша Даев ))),bobkingubkin,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394614135,0,Гнилой пидор - зафиксировали,InsaneKote,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394615633,0,... и просто мудак.,Zavhoz.ru,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394618174,0,Какая отвратительная рожа,Antchernov,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394606089,0,На самом деле он просто исполняет приказы сверху и как мы видим давно и хорошо. Наш враг тот кого он безприкословно слушается.,Nik102RUS,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394605329,0,"А теперь точные его координаты и маячок слежения...чтобы каждый мог найти и дать поджопник с криком. ""Свобода Интернету!!!""",KirDracon,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394632773,0,"А что в этом плохого? Без патетики, пожалуйста. Как бы вообще пофиг.",sssskin,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394637311,0,"Автор инициативы... НЕТ, не он автор Он тот, кто ее озвучил в массы и продвигал (это не оправдание, т.к. он в той же кодле). Выполнял то, что ему было велено. Прекратите чушь писать. Автор немного повыше",PegaZ46,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394637424,0,Ну увидели мы и что? Дальше то что? Что изменилось? Жить лучше стали?,SuseQ,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394623528,0,Вообщем деятель!,DinanS,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394621834,0,Максут + Россия = сразу нет,zapadlosha,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394623191,0,"И чё? Ты думаешь, что это он сам решил? Какой враг? Это чиновник, исполняющий указания. Дошло?",URSA74,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394621047,0,Это что? Из Пикабу ёбаный Миротворец устраивают?,BorisBr,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394616114,0,"Автор инициативы о предоставлении оперативникам информации? Ага, а оперативники такие скромно стоят в сторонке, краснеют и стесняются инициативы проявлять",sk170,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14035703,394612222,0,Мудрый человек,user10835157,,https://pikabu.ru/story/znay_vraga_v_litso_shadaev_14035703,Знай врага в лицо: Шадаев
14034943,394524299,0,Ветерок твои зубы колышет,nastoj,1,https://pikabu.ru/story/ne_nu_a_samom_dele_pochemu_khotyat_2007_14034943,"Не, ну а самом деле почему хотят 2007?"
14034943,394527849,0,И майский жук в лоб...,Photobomber,0,https://pikabu.ru/story/ne_nu_a_samom_dele_pochemu_khotyat_2007_14034943,"Не, ну а самом деле почему хотят 2007?"
14034943,394524099,0,закусывать не забывай,TvayaMama,0,https://pikabu.ru/story/ne_nu_a_samom_dele_pochemu_khotyat_2007_14034943,"Не, ну а самом деле почему хотят 2007?"
14034943,394524089,0,"Ну и ходи себе на фсякое, мне тоже похуй на тебя! ✌️🤗 Хули флудить? 🤔🥶",Semenov75,,https://pikabu.ru/story/ne_nu_a_samom_dele_pochemu_khotyat_2007_14034943,"Не, ну а самом деле почему хотят 2007?"
14032986,394501618,0,"Так совпало, что сейчас с мужем смотрим экранизацию ""12 стульев"", сцену попытки соблазнения Кисой Воробьяниновым юной Лизы.. Исчерпывающая иллюстрация к волне постов про всё это:)",Solar26s,12,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394489915,0,"Самый разумный пост. Почему-то после 50 бредовых. Чет думаю на Вас накинутся скуфы со своей реальностью, ну и от женщин перепадёт. Приготовил попкорн)",A1ex42,6,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394561521,0,У женщин пик либидо в 45 лет? Ну ну!,TheycallmeFant,0,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394593343,0,"Что вы тут херню рассказываете! Какой секс нужен 35-45 летним женщинам?! Сколько тут постов, что мужики без секса годами живут в семье после родов! Вот и как раз и выйдет что мужик после 50 и девушка после 20 сделали одного-двух детей и уже ей не хочется, а мужику в силу возроста и не нужно и долгая счастливая семейная жизнь!",AlkoNiko,0,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394451396,0,"у женщин мозги включаются после 25 и то не у всех В 20 это красивый болванчик и если бы не либидо, то она ничем от куклы не отличалась. Исключения конечно бывают, но это именно что исключения. А насчет любви 20 летней и 40 летнего мужчины все гораздо проще и приземленее. Мужик в 40 лет как правило более обеспеченный, имеет свою жилплощадь, машину и не обламается сводить девушку в кафе и подарить какой то подарочек. В отличии от 20 летнего, который живет с родителями или в общаге, а поход в кафе для многих это целый квест. Вот и вся разница. Чисто приземленнная. С 40 летним есть где трахаться и есть куда провести время в отличии от 20 летнего.",user9756527,,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394451553,0,Чисто ради научного интереса. Автор а сколько тебе лет? просто ты как то не приглядно по мужикам прошелся? типа написал что 49 импотенты уже) Меньше 30-ти?,Redisport,,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394475585,0,"Потенция у мужчин за 50 (если они её, конечно, не пропили) вполне на месте, а местами даже избыточна. Да и молодёжь прекрасно знакомится и встречается через те же соцсети. Не знаю, как в России, а в Беларуси бывают дни, точь-в-точь напоминающие главу из книги Дж. К. Джерома «Трое в лодке, не считая собаки» — о влюблённых парочках, которые вечно торчат где попало.",MrLugovskiy,,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032986,394505325,0,"У американцев есть замечательное правило FFF, не покупай все что плавает, летает или трахается, а бери в аренду. С развитием капитализма в аренду, мужчины которые могут себе позволить что-то из этих F, пришли к таким же выводам, а остальные мужчины подражают более успешным, вот последняя F очень и очень против, что вместо пожизненного содержания, с ней рвут договор аренды, и вместе с её 40 летним урюком отправляют в свободное плавание, хорошо если с хоть каким-то выходным пособием, а чаще вообще без ничего. И это единственная проблема.",Philanthropic,,https://pikabu.ru/story/otvet_prostoyouzer_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032986,Ответ Prostoyouzer в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394435345,0,"Похоже я единственный мужик во вселенной, которому больше 35 лет, и к которому не подкатывали пышногрудые 20-летние красавицы. Пора сдавать пикабушный партбилет.",Drosophiliadae,103,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394421529,0,"Бля, тролль зажег пердаки у 40летних мужиков и понеслись волны охуительных историй. В ленте одни ответы на тот высер. Я сам, своего рода 40 летний мужик и верю, что есть и те молодые девушки, которым нравятся постарше и те, которым не нравятся. Не понимаю активного бурления по этой теме с обоих сторон. Ща еще ждем пост от анонима (всем известного) от лица 20 летней, которая влюбилась в 40 летнего.",WorkingTitle,226,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394421718,0,А разве не пофиг кто с кем спит? Главное чтобы все выспались),meramoloka,163,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394445715,0,"Моей подруге в юности нравились мужчины на 15-20 лет старше. Потому что папа был алкаш и не принимал участие в воспитании дочери. От одного такого старпера она родила дочку, долгое время растила одна. А потом вдруг нашла мужчину помладше лет на 7, и живут душа в душу. Поменялся вкус кардинально. Или нужна была именно возрастная категория лет 35, просто она её переросла чутка)",KolbasaVrednaya,23,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394426425,0,"И ни одного поста от восторженной двадцатилетней женщины о том, как она счастлива с мужчиной 35+ .",krimhild,91,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394424228,0,"Но меня реально раздражают люди, которые обобщают и всех гребут под одно! Но... Ты только что обобщил и всех сгрёб под одно... 🤔",plokhish134,73,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420452,0,10 лет разница - это не 20 лет,DELETED,226,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394422270,0,Такой взгляд?,boraleval,17,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394431183,0,"Лично у меня понятие скуф ассоциируется не с возрастом, а с избыточным весом и отсутствием ухода за собой...",user9651377,45,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420394,0,Но я ценю семью…,Chaspik,19,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394424972,0,Ну вот куда ты лезешь со своими 37 годами блять?? Ты доживи хотя бы до 50 а потом попробуй построить отношения с той которой хотя бы 30..,grabador,64,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394438571,0,"Доказывать никому ничего не собираюсь. ну да, ну да. ты просто разместил объяву.",LittleYo,13,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394419951,0,"""она""=терапевт в санатории?",Kisma666,54,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394421209,0,"Ну, 12 лет - не двадцать.",user11323974,11,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420801,0,"""Подкатывали в спортзале"" - это спрашивали можно ли вместе поделать упражнение? 😅",tuda.suda,30,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394421121,0,"А я тот скуф 40 лет...(Исходный пост не читал, не попадался) И 3 года живу один и даже мысли нет про новые отношения. От брака остался сын, конечно живут с бывшей женой, выплачиваю алименты. Планов море, строю как раз эти 3 года домик на даче, землю оформил, работа, много хобби, дома спокойно и тихо, все по полочкам. Марафонами спорт, готовлю базовую еду изумительно, Даже мысли нет на новые отношения, не вижу смысла, абсолютно. Такое тоже есть в жизни",Dolphin352,32,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394426165,0,"и за 50 и за 60 и даже за 70 летних замуж выходят, это надо у лиги психологов спрашивать не связано ли это с тем что девчонки ищут себе мужиков похожих на отцов",LastNatural,8,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394423967,0,"Давно читаю Пикабу, но вот только сейчас решил зарегистрироваться, чтобы написать этот комментарий. Что я понял. На Пикабу всех людей можно разделить на два типа. Первые - это скуфы, вторые - тарелочницы.",ernull,15,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394430466,0,Ценишь семью и поэтому развелся?,Ruslan01AL,7,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394426126,0,"10 лет не критичная разница в возрасте, даже 15 ещё терпимо. Но когда партнёрша годится в дочери-это уже выглядит мерзковато",Germiona23,37,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394451528,0,"У меня жена старше на 10 лет, тоже всё норм)",AdrenalinLag,5,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394449262,0,"Тут проблема комплексная. Если двадцатилетние - это ""от 20 до 29"", а сорокалетние - это ""от 40 до 49"", получаем два граничных условия. Обозначим стрелочкой направление проявленного интереса. м49⇒ж20 = с большей вероятностью отвращение у ж20 м40⇒ж29 = с большей вероятностью симпатия у ж29 Чем меньше разница в возрасте и чем лучше общественное положение и физическая форма мужчины, тем меньше отвращения. У людей известных и богатых, либо у тех, кто в 40 выглядит на 25, проблема не найти поклонниц, а отбиться от них. Обратная ситуация выглядит иначе. Ближе к 20 лет студент обычно всегда готов на любой контакт. Лишь бы женщина не была откровенно отвратительной лично для него (хотя бывают любители). Ибо гормоны. Ближе к 50 годам даже сохранивший потенцию мужчина вовсе не стремится к новым впечатлениям. Ему это просто не нужно (ну, разве что, секс на один-два раза, если других дел нет). Теперь биология. Максимум либидо у мужчины - это вообще школьный возраст (и теперь там всё запрещено), а у женщины - 35-45 лет. У мужчины, после гормонального всплеска в 11-15 лет, идёт постоянное снижение полового влечения, а женщине только к тридцати хотячка начинает приходить. В 20 лет женщина уже думает мозгами, а у мужчин они включаются как раз в районе 40. В это же время они вырубаются у женщин. Шансов на жизненный успех у пары м49+ж20 практически никаких, если м49 - не вождь, не супергерой или не владелец заводов и пароходов. А вот у м40+ж29 шансы огромные, но через 5-10 лет она сбежит с м20. Опять-таки, разница в традиционных ценностях. Тот потный вонючий мужыг, кому ближе к 50, не застал в юности культуру отмены. Для него проявить внимание, сделать комплимент молодой женщине, приударить за ней - знак уважения. Та, кому ближе к 20, всё детство провела в условиях законов про восемнадцать-плюс и впитала культуру отмены с клипами, фильмами и соцсетями. Для неё любое проявление мужского внимания - шовинизм, нарушение личной зоны комфорта и попытка изнасилования. Не понимаю, как нонешняя мОлодежь вообще знакомится, не говоря уж о размножении. И, наконец, самое неприятное, - медицина. Мужики живут меньше и болеют чаще. В том числе и всяким заразным, что переносится легко, а лечится долго. К условным 40 всякий набирает свой букет болезней. Так что отвращение у женщины, к коей клеится мерзкий старикашка, вполне обусловлено эволюционными соображениями. Показать полностью",cxell,40,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394424127,0,То есть вам мужикам имеет значение только на сколько лет помладше? Фе..,user10043273,18,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394441262,0,"блэт, в 40+ бегать за 20 летками? да это же почти что педофилия, они реально тебе в дети могут годиться. Для меня психологический максимум разницы в возрасте был 10 лет, оптимальный 8. Но чаще складвалось с +/- сверстницами.",AndyLazarus,15,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394429196,0,Сколько лет вы вместе?,morrasus,4,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394425133,0,"Боюсь, что и с первой женой ты не был самоуверен. Но как оказалось это еще лучше. Когда пресытишься этих молодых подкатов к 25... Нах они и не интересны.)))",asvas2,4,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394427694,0,"Автор. Скуфы это соль земли. Скуфы добрые, отзывчивые, работящие и немножко философы, уважающие своё и чужое личное пространство. А вонючие это те люди что не моются.",AOSvoboda,7,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420263,0,"""Медсестра тормошила меня за плечо - я заснул в плетёном кресле после ужина и с пледом на коленях. Она смотрела на меня как тогда - глазами кота из шрека и умоляла выпить таблетки и идти в мою комнату, ведь уже 20 часов... """,PhdStraponavtov,19,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394432218,0,"Если честно я видел как минимум 5 случаев когда разница возраста 20 лет. Понимаю, что это всё индивидуально и то, что я видел не может считаться репрезентативной выборкой. Я работаю в геологии не так, как это показывается в качающих нефть скважин или взрывные работы. Я первопроходец ( на самом деле не первый- много прошли в советское время) И вот мы именно те кто живут в палатках в Якутии, Магадане и всё такое. 1. Маленькая партия из 15 человек и то они поделись на 2 отряда. В интересующем нас отряде есть 7 или 8 человек( точно не помню) Одна женщина 50 лет и она начальница, вторая молодая девчонка 22 года которая приехала с своим парнем её возраста и он был весь влюблён в неё чуть на руках не носил. Как-то так вышло, что вездеходчик 45 лет постепенно увёл её от парня. Влюбилась он и она и по приезду в МСК парень был брошен, а вездеходчик из Омска востребован. 2. Прошло 2 года девушка забыта и сердце разбито. Партия опять около 15 человек среди них 13 с высшим образованием много студентов которые занимаются спортом. наш вездеходчик не унывает и в 47 лет в условиях жёсткой конкуренции привлекает женщину 24 лет. ( про конкуренцию пишу потому, что она симпотичная была и к ней подкатывали)",Ptera1982,3,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420654,0,"Забавные каменты. Злоба даже в буквах. Вместо того, чтобы порадоваться за человека, за его счастье🤣 Хотя о чем я. Это ж Пикабу🤣🤣🤣",little.psycho,19,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394533384,0,"Я вообще не вижу проблемы в разнице возрастов. Мой муж старше на десять лет, мы познакомились, когда мне было 21. Счастливо женаты уже не один десяток лет. Среди моих подруг только две замужем за ровесниками, у остальных от 10 до 18 лет разницы. Никто из них не в браке по расчету. Вообще кажется, что ровесники чаще расходятся.",Tatu.lya,2,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394472105,0,"Первый брак муж старше на 9 лет, второй брак - младше меня на 7 лет. Из обоих отношений можно научиться, рада что именно так произошло",toporik222333,2,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394441979,0,"Моя жинка, моложе меня на 14 лет, только забрала она меня, 36-летнего, из неформальной тусовки, где я периодически тусовался. Круг интересов там был - рок-концерты, велосипеды, игровые приставки, аниме и прочее. Но выглядел я как малолетний балбес. Растрёпанный, чисто выбритый, худой, весёлый и лёгкий на подъём. Сейчас то, спустя 10 лет и 15 кг, я нафиг никому не нужен =))))",user9725424,2,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394432479,0,Вы даже письки друг другу показывали?,Kelgelde,2,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394424934,0,"Мне 33, мужу 37 будет в этом году. Я если честно, в ахере, чтому вот-вот 40 будет. Это ж СОРОК. А тут про девок с разницей конской в возрасте... Не могу себе представить",divanch,6,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394440727,0,"Если у мужика будет регулярный интим, спокойная атмосфера дома, то он никогда не посмотрит на другие сиськи и жопу.. Не нужно мужику это.",user10722593,4,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394464489,0,"И всё-таки 20 и 25 лет— огромная разница. В 20 человек чаще всего ещё студент без опыта самостоятельной жизни, без работы. В 25 лет— взрослый. Чем старше люди, тем меньше заметна разница в возрасте.",111141,3,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394420636,0,"Поддерживаю автора. Сам в подобной ситуации. Тех кто скажет - ""молодка из-за денег"" = мне пох на эти глупости, жена ушедшая от меня обходилась значительно дороже.",FreshSamopal,5,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394450202,0,"То, что тебе важно, чтоб на тебя восхищенно смотрели и общение с мелкими подходит плохо тебя характеризует.",GeennaOgnennaya,2,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394493410,0,В Бразили это вообще норма даже с разницей в 20 лет что в одну что в другую сторону,user8393952,1,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
14032135,394507115,0,"2 недели как бросил девушку ей 25,мне скоро 40. так что все возможно. но с такой разницей в возрасте нужно учитывать много факторов. особенно если там красотка неформалка)",Uncleyogurt007,1,https://pikabu.ru/story/otvet_room641a_v_dvadtsatiletnie_devushki_lyubyat_sorokaletnikh_muzhikov_14032135,Ответ Room641A в «Двадцатилетние девушки любят сорокалетних мужиков»
