post_id,url,title,rating,author,published,tags,source
6412976,https://pikabu.ru/story/uronili_pikabu_6412976,Уронили Pikabu,,bigbrothertv,2019-01-09T08:46:36+03:00,"Без рейтинга,Пикабу,Краш",tag:краш
6334996,https://pikabu.ru/story/krash_i_gonki_vozvrashchayutsya_6334996,Краш и гонки возвращаются!,51,TrackThugga,2018-12-07T07:16:01+03:00,"Краш,Crash Bandicoot,Race,Видео",tag:краш
6217924,https://pikabu.ru/story/moyshchik_razbil_gle_coupe_6217924,Мойщик разбил GLE coupe,540,DELETED,2018-10-15T13:38:58+03:00,"[моё],Происшествие,Краш,ДТП,Автомойка,Мерседес,Видео,Длиннопост",tag:краш
6141350,https://pikabu.ru/story/krashnulsya_sayt_6141350,Крашнулся сайт,,BogusCristal,2018-09-07T17:19:09+03:00,"[моё],Сайт,Краш",tag:краш
6082622,https://pikabu.ru/story/gryazyuchka_maximum_destruction_6082622,Грязючка (MAXIMUM DESTRUCTION),7,Spoilyou,2018-08-10T02:05:44+03:00,"Redneck rampage,Rednecks,Реднек,Джип,Авария,Краш,Видео",tag:краш
5889004,https://pikabu.ru/story/krashitsya_khrom_pri_dobavlenii_kartinki_v_kommentakh_s_androida_5889004,Крашится Хром при добавлении картинки в комментах с Андроида,1,TogashiYuuta,2018-05-06T15:27:31+03:00,"[моё],Хром,Приложение на Android,Краш,Текст,Без рейтинга",tag:краш
5674567,https://pikabu.ru/story/zadachka_dlya_gai_5674567,Задачка для ГАИ...,251,nesmeyanushka,2018-01-31T13:40:54+03:00,"Авария,Видеорегистратор,ГАИ,Краш,Автомобилисты,Водитель,Зима,Гифка",tag:краш
7,https://pikabu.ru/story/krash_v_7_days_to_die_5607754,Краш в 7 days to die,,Drowosek21,2018-01-04T07:16:36+03:00,"[моё],Краш,Компьютерные игры",tag:краш
25,https://pikabu.ru/story/nissan_tsuru_i_versa_lob_v_lob_demonstratsiya_dostizheniy_avtoproma_za_25_let_5429411,Nissan Tsuru и Versa «лоб в лоб»: демонстрация достижений автопрома за 25 лет,3636,elvisbudavs,2017-10-23T00:11:15+03:00,"Автопром,Авто,Краш,Достижение,Гифка",tag:краш
5245242,https://pikabu.ru/story/khmmmm_5245242,Хмммм...,5,g111,2017-08-06T13:24:04+03:00,"Рекурсия,Краш",tag:краш
14047248,https://pikabu.ru/story/pochemu_beremennost_imba_14047248,Почему беременность имба?,,meowmeowmrr,2026-06-09T13:13:27+03:00,"Беременность,Имба,Текст",tag:имба
13726516,https://pikabu.ru/story/luchshie_maksa_uzhe_ne_budet_13726516,Лучшие макса уже не будет,,arbuziman666,2026-02-25T00:42:50+03:00,"Мессенджер MAX,Госуслуги,Блокировка Telegram,Мессенджер,Приказ,Имба,Легенда,Вкусы",tag:имба
13683660,https://pikabu.ru/story/puuuushka_13683660,ПУ-У-У-УШКА!,1,Voevodiki,2026-02-11T15:13:21+03:00,"[моё],Имба,Пушка,Дети,Подарки,Авторская игрушка,Оригинально,Конструктор,Вертикальное видео,Короткие видео,Видео",tag:имба
13680519,https://pikabu.ru/story/kak_nub_opredelyaet_imbu_v_igrakh_13680519,Как нуб определяет имбу в играх?,,user9472677,2026-02-10T18:20:19+03:00,"Мысли,Мыслитель,Нуб,Компьютерные игры,Игры,Имба,Текст",tag:имба
12626414,https://pikabu.ru/story/ya_kupil_kulich_12626414,Я купил кулич,1,zabavich.e,2025-04-18T18:56:22+03:00,"[моё],Кулич,Имба,Текст",tag:имба
12595284,https://pikabu.ru/story/retsept_chipsov_so_vkusom_myatnogo_karasya_12595284,Рецепт чипсов со вкусом мятного карася,6,user10562743,2025-04-10T18:42:39+03:00,"[моё],Рецепт,Мята,Карась,Чипсы,Вкусовщина,Имба,Длиннопост",tag:имба
12564886,https://pikabu.ru/story/pervyiy_raz_v_repo_12564886,Первый раз в R.E.P.O!,,Mr.D1a,2025-04-02T21:42:58+03:00,"Игры,Юмор,YouTube,Лайк,Видеоигра,Короткие видео,Смотреть со звуком,Имба,Видео",tag:имба
12259695,https://pikabu.ru/story/korotko_o_tom_kak_proshyol_moy_god_12259695,"Коротко о том, как прошёл мой год...",,user7695292,2025-01-16T11:26:36+03:00,"2024,Имба",tag:имба
11192950,https://pikabu.ru/story/novyie_vesennie_oboi_11192950,Новые весенние обои,,user7029771,2024-03-04T19:21:47+03:00,"Робот,Эмо,Имба,Длиннопост,Иллюстрации",tag:имба
11139997,https://pikabu.ru/story/solo_leveling_11139997,Solo Leveling,,boundary.worlds,2024-02-17T00:18:19+03:00,"Аниме,Красота,Solo Leveling,Имба,Нарезка,Видео",tag:имба
10883692,https://pikabu.ru/story/zaryazhaysya_pozitivom_s_robotami_10883692,Заряжайся позитивом с роботами,,user7029771,2023-12-02T15:53:10+03:00,"Робот,Обои на телефон,Зима,Имба,Длиннопост",tag:имба
10664143,https://pikabu.ru/story/luchshiy_yedit_tyi_takogo_ne_videl_10664143,"Лучший эдит, ты такого не видел)",,Mr.Lol11,2023-09-19T18:24:18+03:00,"Не алкаши,Эдит,Имба,Видео",tag:имба
10590189,https://pikabu.ru/story/posovetuyte_knigi_gde_gg_imba_10590189,"Посоветуйте книги, где Гг имба",13,Pro100Veles,2023-08-24T20:39:00+03:00,"Книги,Ищу книгу,Имба,Текст",tag:имба
10528658,https://pikabu.ru/story/ne_otstupat_i_ne_sdavatsya_10528658,Не отступать и не сдаваться?,9,Pogremushok,2023-08-04T07:33:52+03:00,"[моё],Боевики 90-х,Имба,Пацан к успеху шел,Разочарование",tag:имба
10358193,https://pikabu.ru/story/imba_10358193,ИМБА,19,vikbalob94,2023-06-14T09:01:32+03:00,"[моё],Имба,Джейсон Стейтем,Реклама,Продукты,Ижевск,Боги маркетинга,Креативная реклама,Вывеска",tag:имба
10214666,https://pikabu.ru/story/a_on_delo_govorit_10214666,А он дело говорит,,Geniyparadox,2023-05-07T11:51:09+03:00,"Гений,Имба,Круто,Видео,Вертикальное видео",tag:имба
9934645,https://pikabu.ru/story/akheret_imba_9934645,Ахереть имба!,,OmegonAlpharius,2023-02-09T19:29:16+03:00,"[моё],Genshin Impact,Alhaitham (Genshin Impact),Имба",tag:имба
9720480,https://pikabu.ru/story/vyishla_novaya_seriya_saus_parka_pro_wow_pipets_rzhaka_9720480,"Вышла новая серия Саус парка про WOW, пипец ржака",,saifacool,2022-12-09T12:14:39+03:00,"World of Warcraft,Кабан,Имба,Кач,Меч,Видео,YouTube",tag:имба
9702413,https://pikabu.ru/story/geroi_o_9702413,Герои О,1209,DELETED,2022-12-04T07:24:48+03:00,"Имба,Шахматы,Игры,Картинка с текстом,Юмор",tag:имба
9447493,https://pikabu.ru/story/pereigral_i_unichtozhil_9447493,Переиграл и уничтожил,,TajikistanTaxi,2022-09-11T03:22:53+03:00,"[моё],Мемы,Пикабу,Имба",tag:имба
9104163,https://pikabu.ru/story/zagadka_9104163,Загадка,,sovkalin,2022-05-12T11:40:25+03:00,"[моё],Познавательно,Вопрос,Логическая задача,Имба,Властелин колец,Задача,Загадка,Текст",tag:имба
14055282,https://pikabu.ru/story/iskrivlenie_sveta_i_dudya_14055282,Искривление света и дудя,2,user6681173,2026-06-12T08:21:43+03:00,"Научпоп,Юрий Дудь,Кринж,Короткие видео,Видео,Вертикальное видео",tag:кринж
14041726,https://pikabu.ru/story/eshche_kalambura_ot_menya_ne_khotite_li_14041726,Еще КАЛамбура от меня не хотите ли?,3,veseloegavno,2026-06-07T14:05:42+03:00,"[моё],Странный юмор,Кринж",tag:кринж
14040389,https://pikabu.ru/story/otvet_na_post_krinzh_14040389,Ответ на пост «Кринж?»,252,Xamon,2026-06-06T23:24:29+03:00,"Threads,Комментарии,Скриншот,Кринж,Видео,Короткие видео,Ответ на пост,Тимати",tag:кринж
14039856,https://pikabu.ru/story/krinzh_14039856,Кринж?,4288,Ramirasina,2026-06-06T18:53:21+03:00,"Threads,Комментарии,Скриншот,Кринж,Shaman (Ярослав Дронов)",tag:кринж
14036437,https://pikabu.ru/story/beskontaktnyiy_boy_osvoili_robotyi_na_pmyef_14036437,Бесконтактный бой освоили роботы на ПМЭФ,12,Imarlin21,2026-06-05T14:02:31+03:00,"Робот,ПМЭФ,Бокс,Сюрреализм,Драка,Испанский стыд,Кринж,Видео,Короткие видео",tag:кринж
14030344,https://pikabu.ru/story/san_sanyich_14030344,Сан Саныч,,ashmarin89,2026-06-03T14:13:16+03:00,"Сатира,Имена,Кринж,Текст",tag:кринж
14030133,https://pikabu.ru/story/uboynyiy_aziatskiy_futbol_14030133,Убойный азиатский футбол,3672,ilya.blvck,2026-06-03T13:09:40+03:00,"Футбол,Азия,Юмор,Черный юмор,Кринж,Видео,Вертикальное видео",tag:кринж
14028989,https://pikabu.ru/story/krinzh_14028989,Кринж,,kulaginofficial,2026-06-03T06:09:47+03:00,"[моё],Онлайн-казино,Администрация президента,Кринж,РПЦ,Мат,Текст",tag:кринж
14027758,https://pikabu.ru/story/kiborg__ubiytsa_spiridon_14027758,Киборг - убийца Спиридон,34,Pizdoslav,2026-06-02T16:54:03+03:00,"РПЦ,Терминатор,Телевидение,Танки,Кринж,Канал Россия 1,Христианство,Странный юмор,Видео,Длиннопост",tag:кринж
14025310,https://pikabu.ru/story/bez_kommentariev_14025310,Без комментариев),,xengg,2026-06-01T20:17:58+03:00,"Кружки,Юмор,Туалет,Туалетный юмор,Кринж,Фекалии,Унитаз,Процесс,Залипалка,Напитки,Видео,Вертикальное видео,Короткие видео",tag:кринж
14017259,https://pikabu.ru/story/po_zhilbyil_pes_snimut_film_s_pavlom_priluchnyim_14017259,По «Жил-был пес» снимут фильм с Павлом Прилучным,,scevi,2026-05-29T23:21:00+03:00,"Кринж,Анимация,Жил-был Пес,Павел Прилучный,Текст",tag:кринж
8,https://pikabu.ru/story/leningrad__xxx_8bit_cover_14015935,Ленинград - XXX (8-bit cover),,ArkadijK,2026-05-29T14:31:12+03:00,"Сергей Шнуров,8 бит,Ретро,Футурама,Кавер,Кринж,Клип,Развлечения,Видео,RUTUBE",tag:кринж
14012497,https://pikabu.ru/story/shaman_nakonets_raskryil_dannyie_toy_samoy_papki_14012497,SHAMAN наконец раскрыл данные той самой папки,20,CoolKURIM,2026-05-28T13:11:48+03:00,"Музыканты,Политика,Кринж,Запад,Песня,Видео,Видео ВК,Короткие видео",tag:кринж
14007925,https://pikabu.ru/story/khotite_nemnogo_krinzhanut_oy_prostite_pochuvstvovat_nelovkost__14007925,"Хотите немного кринжануть? Ой, простите, почувствовать неловкость )",4,Аноним,2026-05-26T22:58:43+03:00,"Контент нейросетей,Короткие видео,Instagram,Кринж,Неловкость,Видео,Вертикальное видео",tag:кринж
14004459,https://pikabu.ru/story/otvet_na_post_interesno_pochemu_yetot_krinzh_eshchyo_nikto_ne_zapostil_14004459,"Ответ на пост «Интересно, почему этот кринж ещё никто не запостил?»",4,DELETED,2026-05-25T20:10:55+03:00,"Shaman (Ярослав Дронов),Новости,Сенсация,Кринж,Мемы,Картинка с текстом,Ответ на пост",tag:кринж
14004392,https://pikabu.ru/story/interesno_pochemu_yetot_krinzh_eshchyo_nikto_ne_zapostil_14004392,"Интересно, почему этот кринж ещё никто не запостил?",4,XpeHokynka,2026-05-25T19:41:27+03:00,"Shaman (Ярослав Дронов),Новости,Сенсация,Кринж,Видео,Видео ВК,Короткие видео",tag:кринж
13998956,https://pikabu.ru/story/yandeksmuzyika_na_ipad_yeto_chto_za_krinzh_13998956,"Яндекс.Музыка на IPad, это что за кринж?",3,mrPazitivus,2026-05-23T22:06:54+03:00,"[моё],Яндекс Музыка,Баг,Кринж,iPad",tag:кринж
13997957,https://pikabu.ru/story/kognitivnyiy_dissonans_13997957,Когнитивный диссонанс,378,ceperbbynhelth,2026-05-23T14:38:07+03:00,"Юмор,Дмитрий Пучков,Сюрреализм,Кринж,Интернет",tag:кринж
13997283,https://pikabu.ru/story/raskryivaem_vorota_13997283,Раскрываем ворота!,,mnemonlk132,2026-05-23T10:06:00+03:00,"Кринж,Короткие видео,Странный юмор,Юмор,Война полов,Вертикальное видео,Видео",tag:кринж
13995998,https://pikabu.ru/story/pro_mat_i_tsenzuru_13995998,Про мат и цензуру,,val2590my,2026-05-22T19:43:01+03:00,"Русский язык,Мат,Такси,Кринж,Таксист,Маргиналы,Нецензурщина,Видео,YouTube",tag:кринж
13988970,https://pikabu.ru/story/otvet_na_post_elena_prekrasnaya_snova_sprovotsirovala_voynu__na_yetot_raz_v_sotssetyakh_13988970,Ответ на пост «Елена Прекрасная снова спровоцировала войну – на этот раз в соцсетях»,65,Orochysensey,2026-05-20T13:30:26+03:00,"[моё],Актеры и актрисы,Кристофер Нолан,Негры,Повтор,Троянская война,Елена Прекрасная,Каст,Волна постов,Arcane,Сайт КиноПоиск,Лупита Нионго,Мискаст,Кринж,Одиссея,Ответ на пост,Длиннопост",tag:кринж
13986166,https://pikabu.ru/story/gospodi_kto_yeto_pridumal_kakoy_vsratyiy_marketing_13986166,"Господи, кто это придумал? Какой всратый маркетинг",3,CintraXD,2026-05-19T13:56:03+03:00,"Реклама,Пикабу,Кринж,Скриншот",tag:кринж
13968910,https://pikabu.ru/story/krasivyie_lyudi_krasivo_otmechayut_13968910,Красивые люди красиво отмечают,,Аноним,2026-05-13T11:17:44+03:00,"9 мая - День Победы,Звезды,Голая вечеринка,Празднование,Сельский гламур,Кринж,Патриотизм",tag:кринж
13966801,https://pikabu.ru/story/reklamnyiy_krinzh_metro_13966801,Рекламный кринж метро,8,SergioPoverony,2026-05-12T16:44:53+03:00,"[моё],Метро,Кринж",tag:кринж
4228789,https://pikabu.ru/story/anarkhizm_4228789,Анархизм,,Wezt,2016-05-27T17:06:27+03:00,"[моё],Анком,Анкап,Прудон,Кропоткин,Мюррей Ротбард,Анархия,Мютюэлизм",tag:анком
14045326,https://pikabu.ru/story/dno_gigachata_u_banka_dno_probito_14045326,"Дно ""гигачата"" у ""банка"" дно пробито...",,nspd,2026-06-08T19:22:19+03:00,"[моё],Сбербанк,ГигаЧад,Длиннопост",tag:gigachad
13980988,https://pikabu.ru/story/kotgigachad_13980988,Кот-гигачад...,4,mirozis,2026-05-17T18:09:31+03:00,"Редкий вид,Люди,Зоозащитники,Спасение,Животные,Домашние животные,Природа,ГигаЧад,Ветеринария,В мире животных",tag:gigachad
13927779,https://pikabu.ru/story/gigarekruter_ot_sbera_13927779,ГигаРекрутер от Сбера,9,Yselia,2026-04-29T10:09:38+03:00,"ГигаЧад,Сбербанк,Трудоустройство,Собеседование,Поиск работы,Длиннопост",tag:gigachad
13926168,https://pikabu.ru/story/putin_posetil_shkolu_dzyudo_imeni_rakhlina_13926168,Путин посетил школу дзюдо имени Рахлина,,sokol.pustelga,2026-04-28T19:02:21+03:00,"[моё],Политика,Юмор,Мемы,Владимир Путин,Дзюдо,ГигаЧад",tag:gigachad
13763606,https://pikabu.ru/story/chad_13763606,Чад,255,WakeUppNeo,2026-03-08T11:10:00+03:00,"Юмор,Негры,ГигаЧад",tag:gigachad
13759492,https://pikabu.ru/story/sadomazlenitsa_13759492,Садомазленица,,user9907339,2026-03-06T21:32:13+03:00,"[моё],Масленица,Китайский новый год,ГигаЧад,Юмор,Картинка с текстом,Боль,Матрешка,Gigachat (Сбер),Длиннопост",tag:gigachad
13758790,https://pikabu.ru/story/oblozhka_knigi_ii_13758790,Обложка книги ИИ,,Mullagaleev,2026-03-06T17:26:19+03:00,"[моё],Контент нейросетей,Книги,Обложка,Творчество,Фэнтези,Stable Diffusion,ГигаЧад,Оборотни,Темное фэнтези,Видео,Без звука,Вертикальное видео,Короткие видео,Длиннопост",tag:gigachad
13698732,https://pikabu.ru/story/otvet_na_post_u_fotoshoperov_svoy_vzglyad_13698732,Ответ на пост «У фотошоперов свой взгляд»,,vasiyapupkoY,2026-02-16T10:49:31+03:00,"Скриншот,Threads,Photoshop,Фотография,Второй подбородок,Комментарии,ГигаЧад,Видео,Вертикальное видео,Короткие видео,Ответ на пост",tag:gigachad
13697953,https://pikabu.ru/story/u_fotoshoperov_svoy_vzglyad_13697953,У фотошоперов свой взгляд,8944,Skyscrew,2026-02-16T04:06:46+03:00,"Скриншот,Threads,Photoshop,Фотография,Второй подбородок,Комментарии,ГигаЧад",tag:gigachad
13696810,https://pikabu.ru/story/mutnyiy_i_podozritelnyiy_gigachat_13696810,Мутный и подозрительный ГиГа-чат,,AvdArtY,2026-02-15T17:40:23+03:00,"Контент нейросетей,Gigachat (Сбер),ГигаЧад,Цензура,Длиннопост,Политика",tag:gigachad
13665265,https://pikabu.ru/story/neyroset_akhakh_prekrati_13665265,Нейросеть... Ахах прекрати!!!,31,DELETED,2026-02-05T18:23:39+03:00,"[моё],Контент нейросетей,Нейронные сети,Логотип,Калининград,Telegram,Яндекс Алиса,ГигаЧад,Длиннопост",tag:gigachad
13625122,https://pikabu.ru/story/a_dlya_chego_kachaetes_vyi_13625122,А для чего качаетесь вы?,4,Fr1egene,2026-01-23T21:20:50+03:00,"[моё],Спорт,ГигаЧад",tag:gigachad
13517839,https://pikabu.ru/story/oskolki_13517839,Осколки,3,KafeKrematory,2025-12-19T19:15:23+03:00,"[моё],Контент нейросетей,Нейровидео,Sora,Suno,Видеомонтаж,ГигаЧад,Короткие видео,Видео,YouTube,YouTube (ссылка)",tag:gigachad
13507246,https://pikabu.ru/story/sber_gref_uvolte_vsekh_programmistov_gigi_13507246,"Сбер (Греф), увольте всех программистов гиги",,Tpa55,2025-12-16T20:52:18+03:00,"[моё],Сбербанк,Герман Греф,ГигаЧад,Искусственный интеллект,Позор,Программирование,IT,Длиннопост",tag:gigachad
13497207,https://pikabu.ru/story/gigachat_poet_pesni_13497207,Гигачат поет песни!,2,dmitry.silin,2025-12-14T00:27:51+03:00,"[моё],ГигаЧад,Искусственный интеллект,Технологии,Чат-бот,Мысли,Русские,Цифровые технологии,Голосовой помощник,Русский язык,Мат,Длиннопост",tag:gigachad
13471285,https://pikabu.ru/story/zapilil_na_neyrosetke_snachala_sdelal_fotki_potom_ozhivil_krivovato_no_strogo_ne_sudite_ibo_yeto_pervyiy_opyit_i_pervyiy_moy_post_v_pikabu_13471285,"Запилил на нейросетке. Сначала сделал фотки. Потом оживил. Кривовато, но строго не судите ибо это первый опыт. И первый мой пост в Пикабу",4,user11372694,2025-12-06T14:04:57+03:00,"[моё],Контент нейросетей,Арты нейросетей,Короткие видео,ГигаЧад,Нейровидео,Ретро,Воспоминания из детства,Видео",tag:gigachad
13427201,https://pikabu.ru/story/smogut_li_rossiyskie_ii_narisovat_deda_moroza_13427201,Смогут ли российские ИИ нарисовать Деда Мороза,,Kolobok75,2025-11-23T16:05:00+03:00,"Контент нейросетей,Новый Год,Дед Мороз,Яндекс Алиса,ГигаЧад,ChatGPT,Вертикальное видео,Короткие видео,Видео,YouTube (ссылка)",tag:gigachad
13423414,https://pikabu.ru/story/programmistov_skoro_zamenyat_ii_13423414,Программистов скоро заменят ИИ,,pavels2025,2025-11-22T11:07:56+03:00,"[моё],Инженер,Искусственный интеллект,ГигаЧад,Юмор",tag:gigachad
13417827,https://pikabu.ru/story/otvet_na_post_nu_u_tebya_i_rozha_13417827,Ответ на пост «Ну у тебя и рожа»,13,Аноним,2025-11-20T17:46:12+03:00,"Аниме,Аниме мемы,Bocchi the Rock!,Hiroi Kikuri,Субтитры по одному слову,ГигаЧад,Вотермарки,Видео,Вертикальное видео,Короткие видео,Ответ на пост",tag:gigachad
13416470,https://pikabu.ru/story/nu_u_tebya_i_rozha_13416470,Ну у тебя и рожа,142,starpony,2025-11-20T11:12:43+03:00,"Аниме,Аниме мемы,Bocchi the Rock!,Hiroi Kikuri,Субтитры по одному слову,ГигаЧад,Вотермарки,Видео,Вертикальное видео,Короткие видео",tag:gigachad
13396872,https://pikabu.ru/story/podborodok_13396872,Подбородок,4137,DDarrell,2025-11-14T13:16:54+03:00,"Комиксы,Эльфийская ненависть (Merrivius),Бритье,Подбородок,ГигаЧад",tag:gigachad
13379423,https://pikabu.ru/story/kak_vam_13379423,Как вам?,,Vi.99,2025-11-09T15:58:25+03:00,"[моё],Контент нейросетей,Нейронные сети,DeepSeek,Gigachat (Сбер),ГигаЧад",tag:gigachad
13379377,https://pikabu.ru/story/kak_vam_13379377,Как вам?,,Vi.99,2025-11-09T15:38:57+03:00,"[моё],Нейронные сети,DeepSeek,Gigachat (Сбер),ГигаЧад",tag:gigachad
14058784,https://pikabu.ru/story/esli_pod_vashimi_oknami_dolbit_letom_muzyika__ne_stesnyaytes_kidaytes_yaytsami_14058784,"Если под вашими окнами долбит летом музыка - не стесняйтесь, кидайтесь яйцами",6117,Аноним,2026-06-13T13:30:59+03:00,"Истории из жизни,Яйца,Музыка,Вечер",hot
14058005,https://pikabu.ru/story/mir_perevernulsya_v_ekaterinburge_muzhchina_na_yelektrosamokate_sbil_devochku_i_sbezhal_s_mesta_proisshestvi_14058005,«Мир перевернулся». В Екатеринбурге мужчина на электросамокате сбил девочку и сбежал с места происшестви,2548,0.Zauber,2026-06-13T08:32:30+03:00,"Негатив,Происшествие,Травма,Самокат,Самокатчики,Наезд,Дети,Электросамокат,Короткие видео,Вертикальное видео,Видео,Екатеринбург",hot
14057773,https://pikabu.ru/story/ubogie_14057773,Убогие,8786,EgorSrakin,2026-06-13T04:52:12+03:00,"День рождения,Поздравление,Сетевые магазины,Смс-рассылка,Спам,Текст,Негатив",hot
14058913,https://pikabu.ru/story/zadolbalsya_sidet_bez_dela_sdelal_svoyo_prilozhenie_besplatno_polzovateley__nol_zakhodite_komu_ne_len_14058913,"Задолбался сидеть без дела. Сделал своё приложение. Бесплатно. Пользователей — ноль. Заходите, кому не лень",3004,user11918475,2026-06-13T14:10:55+03:00,"[моё],Спроси Пикабу,Бесит,Вопрос,Ошибка,Негодование,Текст",hot
14059139,https://pikabu.ru/story/dyuzhe_potuzhno_14059139,Дюже потужно,2169,Ignatbrat,2026-06-13T15:45:25+03:00,"Скриншот,X (Twitter),Политика,Украинцы,Бред,Поляки,Идиотизм,Троллинг,Стеб,Юмор,Польша,Украина",hot
14058392,https://pikabu.ru/story/idealno_14058392,Идеально,629,WakeUppNeo,2026-06-13T11:10:00+03:00,"Контент нейросетей,Юмор,Совершенство,Удар,Видео,Вертикальное видео,Короткие видео,Telegram (ссылка),Мессенджер MAX (ссылка)",hot
14058104,https://pikabu.ru/story/tsenyi_14058104,Цены,4934,Ngardi,2026-06-13T09:20:49+03:00,"Цены,Рост цен,Расходы,Продукты,Текст,Негатив,Волна постов",hot
